theta,pitch,note,note_start_secs,note_duration_secs,cx,cy
0.013364310065794903,57.0,0.0,0.3552083333333333,0.3552083333333333,0.7617429981205985,56.99490983943053
0.07473823840314041,57.0,0.0,1.9864583333333332,0.23645833333333335,4.256114701362067,56.84087866710762
0.08861203829549054,55.0,0.0,2.3552083333333336,0.3552083333333333,4.867286534892297,54.784208689979785
0.14998596663283606,55.0,0.0,3.9864583333333337,0.23645833333333335,8.218334116921891,54.382524622737385
0.1638597665251862,54.0,0.0,4.355208333333333,0.3552083333333333,8.808883770441012,53.276670004035175
0.2252336948625317,54.0,0.0,5.986458333333333,0.23645833333333335,12.060044662260639,52.636064848583416
0.2793179995276254,53.0,0.0,7.423958333333333,1.4239583333333332,14.612107636351775,50.94591554210868
0.3004814230922273,53.0,0.0,7.986458333333333,0.23645833333333335,15.686944952542312,50.62528773306782
0.327758724575492,57.0,0.0,8.711458333333335,0.7114583333333334,18.349546865316665,53.96567547837743
0.3752588530204874,57.0,0.0,9.973958333333334,0.4739583333333333,20.89126274668855,53.033528459351295
0.40300645280518765,55.0,0.0,10.711458333333335,0.7114583333333334,21.570213754011974,50.59373359029983
0.450506581250183,55.0,0.0,11.973958333333334,0.4739583333333333,23.948189534452425,49.51246527917938
0.47825418103488326,54.0,0.0,12.711458333333335,0.7114583333333334,24.852416762456354,47.94118668812005
0.5257543094798787,54.0,0.0,13.973958333333334,0.4739583333333333,27.100741539966386,46.707063791079186
0.5445662415373026,52.0,0.0,14.473958333333334,0.4739583333333333,26.93845039848766,44.478308085270285
0.5732544379248741,52.0,0.0,15.236458333333333,0.23645833333333335,28.203193233392067,43.68729668267365
0.582660403953586,52.0,0.0,15.486458333333333,0.23645833333333335,28.612860812683564,43.420089775517475
0.6198139697669982,57.0,0.0,16.473958333333336,0.4739583333333333,33.11037343565848,46.39723236305417
0.6950616979966938,55.0,0.0,18.473958333333332,0.4739583333333333,35.22380541278563,42.240780440733026
0.7703094262263894,54.0,0.0,20.473958333333332,0.4739583333333333,37.60329666713058,38.75554256830585
0.8455571544560851,53.0,0.0,22.473958333333332,0.4739583333333333,39.662062235941036,35.15566553476608
0.8742453508436566,53.0,0.0,23.23645833333333,0.23645833333333335,40.65415646733706,34.00352278704776
0.9208048826857808,57.0,0.0,24.473958333333332,0.4739583333333333,45.377071656439874,34.495236886943104
0.9494930790733522,57.0,0.0,25.23645833333333,0.23645833333333335,46.347870378723684,33.179435066875804
0.9960526109154764,55.0,0.0,26.473958333333332,0.4739583333333333,46.16324080942606,29.89908356406498
1.024740807303048,55.0,0.0,27.23645833333333,0.23645833333333335,47.001878776870726,28.56262227885159
1.0999885355327434,57.0,0.0,29.23645833333333,0.23645833333333335,50.798523106604215,25.855561300961885
1.1376123996475913,59.0,0.0,30.23645833333333,0.23645833333333335,53.5503976447412,24.766003151297866
1.1841719314897154,52.0,0.0,31.473958333333332,0.4739583333333333,48.161731991888615,19.607334636341903
1.2217957956045633,57.0,0.0,32.47395833333333,0.4739583333333333,53.563752678179725,19.491649469216156
1.297043523834259,55.0,0.0,34.473958333333336,0.4739583333333333,52.95197168524655,14.869051571799984
1.3722912520639545,54.0,0.0,36.473958333333336,0.4739583333333333,52.93957383394875,10.64901508496862
1.4475389802936502,53.0,0.0,38.473958333333336,0.4739583333333333,52.59791154655501,6.516110875420636
1.4762271766812216,53.0,0.0,39.23645833333334,0.23645833333333335,52.76317848652151,5.004697393396848
1.522786708523346,57.0,0.0,40.473958333333336,0.4739583333333333,56.93432229839931,2.735497106924188
1.5604105726381936,57.0,0.0,41.473958333333336,0.4739583333333333,56.99692590678412,0.5919773446350095
1.5980344367530415,55.0,0.0,42.473958333333336,0.4739583333333333,54.97959860895015,-1.497910811339401
1.626722633140613,55.0,0.0,43.23645833333334,0.23645833333333335,54.91400924375981,-3.0743436334056824
1.6732821649827372,60.0,0.0,44.473958333333336,0.4739583333333333,59.685175293332186,-6.138391499750539
1.7019703613703085,60.0,0.0,45.23645833333334,0.23645833333333335,59.48454092526062,-7.847890857484839
1.7485298932124327,59.0,0.0,46.473958333333336,0.4739583333333333,58.07056852862142,-10.431158649099512
1.7861537573272805,52.0,0.0,47.473958333333336,0.4739583333333333,50.798803895633164,-11.11222402460484
1.8237776214421284,57.0,0.0,48.473958333333336,0.4739583333333333,55.18572036978059,-14.266613728155097
1.8524658178297,52.0,0.0,49.23645833333334,0.23645833333333335,49.9508217478764,-14.453906278645874
1.8802134176144,57.0,0.0,49.973958333333336,0.4739583333333333,54.29314008503333,-17.356697258031197
1.8990253496718241,61.0,0.0,50.473958333333336,0.4739583333333333,57.74349867971268,-19.664393207674106
1.9277135460593955,61.0,0.0,51.23645833333334,0.23645833333333335,57.155679899989465,-21.312631352555698
1.9742730779015196,54.0,0.0,52.473958333333336,0.4739583333333333,49.663882041326495,-21.20138723256587
2.002961274289091,54.0,0.0,53.23645833333334,0.23645833333333335,49.03530030835737,-22.617235102222548
2.0495208061312153,61.0,0.0,54.473958333333336,0.4739583333333333,54.14257580698774,-28.099492610803225
2.0782090025187867,56.0,0.0,55.23645833333334,0.23645833333333335,48.94426084220143,-27.211382372282152
2.087614968547499,56.0,0.0,55.48645833333334,0.23645833333333335,48.686150190884035,-27.67053992228345
2.124768534360911,59.0,0.0,56.473958333333336,0.4739583333333333,50.176053197128404,-31.03810054689141
2.1534567307484824,54.0,0.0,57.23645833333334,0.23645833333333335,45.090093228422006,-29.71335545932523
2.1628626967771942,54.0,0.0,57.48645833333334,0.23645833333333335,44.80861994233238,-30.136150697519632
