theta,pitch,note,note_start_secs,note_duration_secs,cx,cy
0.15008185030121052,64.0,0.0,1.6276807416666668,1.6276807416666668,9.569220043743226,63.28056595633783
0.15008185030121052,57.0,1.0,1.6276807416666668,1.6276807416666668,8.52258660145881,56.35925405486338
0.3081494051988102,64.0,0.0,3.341968741666667,1.6276807416666668,19.410926817841677,60.98537464074805
0.3081494051988102,57.0,1.0,3.341968741666667,1.6276807416666668,17.287856697140242,54.31509928941623
0.46621696009640984,57.0,0.0,5.056256741666666,1.6276807416666668,25.622082215132835,50.91668589923124
0.46621696009640984,50.0,1.0,5.056256741666666,1.6276807416666668,22.4755107150288,44.66375956072916
0.5126493043475797,59.0,0.0,5.559828841666667,0.4169648416666667,28.938774110317013,51.415438858304476
0.5126493043475797,52.0,1.0,5.559828841666667,0.4169648416666667,25.505360232821776,45.315302044607336
0.6242845149940095,62.0,0.0,6.770544741666666,1.1991087416666666,36.24004725913751,50.30565549374622
0.7823520698916092,64.0,0.0,8.484832741666667,1.6276807416666668,45.11677380064762,45.392474286176515
0.7823520698916092,57.0,1.0,8.484832741666667,1.6276807416666668,40.18212666620179,40.42767241112596
0.9404196247892088,64.0,0.0,10.199120741666666,1.6276807416666668,51.69955321434331,37.724742509887115
0.9404196247892088,57.0,1.0,10.199120741666666,1.6276807416666668,46.04491458152451,33.59859879786821
1.0984871796868085,57.0,0.0,11.913408741666666,1.6276807416666668,50.759647471391425,25.931798791832133
1.0984871796868085,50.0,1.0,11.913408741666666,1.6276807416666668,44.52600655385213,22.747191922659766
1.1449195239379784,56.0,0.0,12.416980841666668,0.4169648416666667,50.99790409085792,23.13468777268578
1.1449195239379784,52.0,1.0,12.416980841666668,0.4169648416666667,47.35519665579664,21.482210074636793
1.1646779683001784,59.0,0.0,12.631266841666667,0.20267884166666666,54.20100892718937,23.307737583788313
1.2565547345844081,62.0,0.0,13.627696741666668,0.9848227416666667,58.96392650591074,19.163908030606812
1.3029870788355782,52.0,0.0,14.131268841666667,0.4169648416666667,50.146352130173995,13.760209592756713
1.3029870788355782,45.0,1.0,14.131268841666667,0.4169648416666667,43.39588165111211,11.907873686039462
1.4146222894820077,57.0,0.0,15.341984741666668,1.1991087416666666,56.30628730826861,8.86577743679085
1.4610546337331778,52.0,0.0,15.845556841666667,0.4169648416666667,51.68718990726489,5.695120673904528
1.4610546337331778,45.0,1.0,15.845556841666667,0.4169648416666667,44.72929895821,4.928469813955842
1.5726898443796076,57.0,0.0,17.056272741666668,1.1991087416666666,56.999897815878484,-0.10793043783270623
1.6191221886307774,57.0,0.0,17.559844841666663,0.4169648416666667,56.933454368057895,-2.7535020828519174
1.6191221886307774,50.0,1.0,17.559844841666663,0.4169648416666667,49.94162663864727,-2.4153527042560676
1.7307573992772072,61.0,0.0,18.770560741666667,1.1991087416666666,60.221242553885936,-9.716066347346429
1.777189743528377,57.0,0.0,19.274132841666663,0.4169648416666667,55.79025367408229,-11.68107850249914
1.777189743528377,51.0,1.0,19.274132841666663,0.4169648416666667,49.91759539259994,-10.451491291709758
1.8888249541748068,59.0,0.0,20.484848741666667,1.1991087416666666,56.04136836340213,-18.448984577950938
1.9154988540637767,52.0,0.0,20.774134841666665,0.20267884166666666,48.94115279333127,-17.571669336173006
1.9540278205700667,61.0,0.0,21.191992541666668,0.4062505416666667,56.57513086153303,-22.809089591660875
1.9540278205700667,52.0,1.0,21.191992541666668,0.4062505416666667,48.22798040655275,-19.44381407813714
1.9935447092944667,59.0,0.0,21.620564541666667,0.4062505416666667,53.80592387702042,-24.205837224526736
1.9935447092944667,50.0,1.0,21.620564541666667,0.4062505416666667,45.59824057374612,-20.513421376717574
2.0518321201629566,57.0,0.0,22.252708241666667,0.6098222416666667,50.53141993685835,-26.373767253937668
2.0518321201629566,49.0,1.0,22.252708241666667,0.6098222416666667,43.439290822913314,-22.672185884963962
2.111107453249556,57.0,0.0,22.895566241666668,0.6098222416666667,48.880274677073565,-29.320960889674826
2.111107453249556,50.0,1.0,22.895566241666668,0.6098222416666667,42.87743392725751,-25.720141131293705
2.1703827863361562,57.0,0.0,23.538424241666668,0.6098222416666667,47.0574356697556,-32.16516358091178
2.1703827863361562,49.0,1.0,23.538424241666668,0.6098222416666667,40.452883295053056,-27.650754657275037
2.2296581194227563,57.0,0.0,24.18128224166667,0.6098222416666667,45.06930570339907,-34.89638496196362
2.2296581194227563,47.0,1.0,24.18128224166667,0.6098222416666667,37.162409965960634,-28.774212161619122
2.288933452509356,57.0,0.0,24.82414024166667,0.6098222416666667,42.922868157020616,-37.50503151811802
2.288933452509356,45.0,1.0,24.82414024166667,0.6098222416666667,33.88647486080575,-29.60923540904054
2.3294382634518658,52.0,0.0,25.263426541666668,0.4062505416666667,37.74008893167017,-35.77269471859265
2.368955152176266,40.0,0.0,25.691998541666667,0.4062505416666667,27.92105222147886,-28.64288468093691
2.409459963118776,52.0,0.0,26.131284841666666,0.4169648416666667,34.75978186523438,-38.675025076673485
2.409459963118776,45.0,1.0,26.131284841666666,0.4169648416666667,30.080580460298986,-33.46877170096744
2.5043004960573354,57.0,0.0,27.159857641666665,1.0169656416666668,33.91621442037443,-45.81146580705736
2.5210951737652056,52.0,0.0,27.342000741666666,0.12767874166666668,30.234878790135603,-42.30664374002986
2.5675275180163752,52.0,0.0,27.845572841666666,0.4169648416666667,28.23860115020302,-43.664418066427416
2.5675275180163752,45.0,1.0,27.845572841666666,0.4169648416666667,24.437250995368,-37.78651563440834
