theta,pitch,note,note_start_secs,note_duration_secs,cx,cy
0.020258285960648468,65.0,0.0,1.4218740520833333,1.4218740520833333,1.3166985213569329,64.98666251627219
0.020258285960648468,58.0,1.0,1.4218740520833333,1.4218740520833333,1.1749002190569555,57.988098860673645
0.05284963831931809,51.0,0.0,3.709372527083333,0.7093745270833334,2.6940770148050954,50.92879292736377
0.06353532761724257,58.0,0.0,4.459372027083334,0.7093745270833334,3.6825702393578963,57.88297397708756
0.07422101691516703,65.0,0.0,5.209371527083333,0.7093745270833334,4.819937940700296,64.82104749421902
0.08490670621309149,67.0,0.0,5.959371027083334,0.7093745270833334,5.681916606296821,66.7586385696944
0.1260466100101007,60.0,0.0,8.846869102083334,2.8468731020833333,7.542786535337159,59.5239982803771
0.1260466100101007,50.0,1.0,8.846869102083334,2.8468731020833333,6.2856554461142995,49.60333190031425
0.16878936720179855,62.0,0.0,11.846867102083333,2.8468731020833333,10.415320736353284,61.11890946310224
0.16878936720179855,55.0,1.0,11.846867102083333,2.8468731020833333,9.23939742741017,54.21838742694554
0.19122931472743995,55.0,0.0,13.421866052083335,1.4218740520833333,10.453626933086321,53.99742293798707
0.19122931472743995,48.0,1.0,13.421866052083335,1.4218740520833333,9.123165323420789,47.12502365497053
0.21260069332328888,50.0,0.0,14.921865052083334,1.4218740520833333,10.550137523941505,48.87427337798406
0.2339720719191378,51.0,0.0,16.421864052083333,1.4218740520833333,11.824002581513957,49.610411840180795
0.2339720719191378,39.0,1.0,16.421864052083333,1.4218740520833333,9.041884327040085,37.93737376013826
0.25534345051498675,51.0,0.0,17.92186305208333,1.4218740520833333,12.881464648601277,49.34640684494501
0.25534345051498675,41.0,1.0,17.92186305208333,1.4218740520833333,10.355687266522594,39.67064079691658
0.27671482911083567,46.0,0.0,19.42186205208333,1.4218740520833333,12.567058855094823,44.25007380482639
0.27671482911083567,34.0,1.0,19.42186205208333,1.4218740520833333,9.288695675504869,32.706576290523856
0.2882019451061045,53.0,0.0,20.228111514583333,0.35312476458333336,15.064125801178093,50.81409365369297
0.2986204921715808,58.0,0.0,20.959361027083332,0.7093745270833334,17.063717839771712,55.43310863991534
0.3093061814695053,58.0,0.0,21.709360527083334,0.7093745270833334,17.655073350809253,55.24760976709802
0.31999187076742974,58.0,0.0,22.459360027083335,0.7093745270833334,18.24441295491429,55.05580256367676
0.3360204047143165,58.0,0.0,23.584359277083333,0.7093745270833334,19.124495398089984,54.75631174365596
0.34163039159572683,53.0,0.0,23.978109014583335,0.35312476458333336,17.756256498011,49.93711400528511
0.3825031531602879,58.0,0.0,26.846857102083334,2.8468731020833333,21.648145895568515,53.808528871213156
0.3825031531602879,53.0,1.0,26.846857102083334,2.8468731020833333,19.78192642181261,49.16986258921202
0.3825031531602879,46.0,2.0,26.846857102083334,2.8468731020833333,17.16921915855434,42.67572979441044
0.4252459103519858,53.0,0.0,29.84685510208333,2.8468731020833333,21.864874565876722,48.27967750739929
0.4252459103519858,44.0,1.0,29.84685510208333,2.8468731020833333,18.151971337708975,40.081241704256016
0.4578372627106554,53.0,0.0,32.13435357708333,2.134373577083333,23.426484635095104,47.541558847409
0.4578372627106554,43.0,1.0,32.13435357708333,2.134373577083333,19.006393194511123,38.571453404501646
0.4645158185218582,45.0,0.0,32.60310326458333,0.35312476458333336,20.15954896740541,40.23173604793588
0.4698586631708204,46.0,0.0,32.97810301458333,0.35312476458333336,20.82697239337458,41.015085284875525
0.490428615069325,47.0,0.0,34.42185205208334,1.4218740520833333,22.13718922620146,41.46015983041249
0.5117999936651739,47.0,0.0,35.92185105208333,1.4218740520833333,23.018127319581357,40.97762578163286
0.5534741819270794,48.0,0.0,38.84684910208333,2.8468731020833333,25.231002905319784,40.83376657120605
0.5962169391187773,47.0,0.0,41.84684710208333,2.8468731020833333,26.391258839171766,38.890891695663626
0.6288082914774469,48.0,0.0,44.13434557708334,2.134373577083333,28.232707514856326,38.818993113945844
0.6354868472886497,43.0,0.0,44.60309526458333,0.35312476458333336,25.5234838136612,34.60566101107989
0.6408296919376119,42.0,0.0,44.97809501458333,0.35312476458333336,25.110150580966923,33.66719973210078
0.6731984257692414,53.0,0.0,47.2499685,2.2499985,33.044959498512874,41.43706857080558
0.6731984257692414,41.0,1.0,47.2499685,2.2499985,25.563081876208074,32.05509078118922
0.7041424010278143,46.0,0.0,49.421842052083335,1.4218740520833333,29.779499965151196,35.059683139263534
0.7255137796236633,45.0,0.0,50.92184105208334,1.4218740520833333,29.858396349329844,33.667137797061486
0.7468851582195122,55.0,0.0,52.42184005208333,1.4218740520833333,37.36459990676152,40.35946820521347
0.7468851582195122,43.0,1.0,52.42184005208333,1.4218740520833333,29.2123235634681,31.55376605134871
0.7530294295658188,55.0,0.0,52.85308976458334,0.35312476458333336,37.61187257723608,40.12912958480108
0.7530294295658188,43.0,1.0,52.85308976458334,0.35312476458333336,29.40564583311184,31.373683129935387
0.758372274214781,54.0,0.0,53.22808951458333,0.35312476458333336,37.13799773095256,39.2016469620316
0.758372274214781,42.0,1.0,53.22808951458333,0.35312476458333336,28.88510934629644,30.490169859357913
0.7637151188637432,53.0,0.0,53.60308926458333,0.35312476458333336,36.655305438421394,38.28039424060357
0.7637151188637432,41.0,1.0,53.60308926458333,0.35312476458333336,28.355990999533528,29.613135167259365
0.7690579635127055,52.0,0.0,53.97808901458333,0.35312476458333336,36.16384885336152,37.36543905952695
0.7690579635127055,40.0,1.0,53.97808901458333,0.35312476458333336,27.818345271816554,28.742645430405346
