start_ticks,start_secs,dur_ticks,dur_secs,pitch,fullNoteOctave,velocity,part,channel
134160,122.4089815,119,0.1085768395833373,39,D2.25#,96,2,0
134160,122.4089815,119,0.1085768395833373,51,D3.25#,96,2,0
134400,122.62796,239,0.2180660895833373,39,D2.25#,96,2,0
134400,122.62796,239,0.2180660895833373,51,D3.25#,96,2,0
134880,123.065917,239,0.2180660895833373,39,D2.25#,96,2,0
134880,123.065917,239,0.2180660895833373,51,D3.25#,96,2,0
135360,123.503874,239,0.2180660895833373,54,F3.5#,96,2,0
135600,123.7228525,239,0.2180660895833373,51,D3.25#,96,2,0
135840,123.941831,239,0.2180660895833373,54,F3.5#,96,2,0
136080,124.1608095,227,0.20711716458334029,51,D3.25#,96,2,0
136560,124.5987665,119,0.1085768395833373,39,D2.25#,96,2,0
136560,124.5987665,119,0.1085768395833373,51,D3.25#,96,2,0
136800,124.817745,239,0.2180660895833373,39,D2.25#,96,2,0
136800,124.817745,239,0.2180660895833373,51,D3.25#,96,2,0
137280,125.255702,239,0.2180660895833373,39,D2.25#,96,2,0
137280,125.255702,239,0.2180660895833373,51,D3.25#,96,2,0
138000,125.9126375,119,0.1085768395833373,39,D2.25#,96,2,0
138000,125.9126375,119,0.1085768395833373,51,D3.25#,96,2,0
138240,126.131616,239,0.2180660895833373,39,D2.25#,96,2,0
138240,126.131616,239,0.2180660895833373,51,D3.25#,96,2,0
138720,126.569573,239,0.2180660895833373,39,D2.25#,96,2,0
138720,126.569573,239,0.2180660895833373,51,D3.25#,96,2,0
139200,127.00753,911,0.8312058895833343,37,C2.0833333333333335#,96,2,0
139200,127.00753,911,0.8312058895833343,49,C3.083333333333333#,96,2,0
140400,128.1024225,119,0.1085768395833373,39,D2.25#,96,2,0
140400,128.1024225,119,0.1085768395833373,51,D3.25#,96,2,0
140640,128.321401,239,0.2180660895833373,39,D2.25#,96,2,0
140640,128.321401,239,0.2180660895833373,51,D3.25#,96,2,0
141120,128.759358,239,0.2180660895833373,39,D2.25#,96,2,0
141120,128.759358,239,0.2180660895833373,51,D3.25#,96,2,0
141840,129.4162935,119,0.1085768395833373,39,D2.25#,96,2,0
141840,129.4162935,119,0.1085768395833373,51,D3.25#,96,2,0
142080,129.635272,239,0.2180660895833373,39,D2.25#,96,2,0
142080,129.635272,239,0.2180660895833373,51,D3.25#,96,2,0
142560,130.073229,239,0.2180660895833373,39,D2.25#,96,2,0
142560,130.073229,239,0.2180660895833373,51,D3.25#,96,2,0
143040,130.511186,239,0.2180660895833373,54,F3.5#,96,2,0
143280,130.7301645,239,0.2180660895833373,51,D3.25#,96,2,0
143520,130.949143,239,0.2180660895833373,54,F3.5#,96,2,0
143760,131.1681215,227,0.20711716458334029,51,D3.25#,96,2,0
144240,131.6060785,119,0.1085768395833373,39,D2.25#,96,2,0
144240,131.6060785,119,0.1085768395833373,51,D3.25#,96,2,0
144480,131.825057,239,0.2180660895833373,39,D2.25#,96,2,0
144480,131.825057,239,0.2180660895833373,51,D3.25#,96,2,0
144960,132.263014,239,0.2180660895833373,39,D2.25#,96,2,0
144960,132.263014,239,0.2180660895833373,51,D3.25#,96,2,0
145680,132.9199495,119,0.1085768395833373,39,D2.25#,96,2,0
145680,132.9199495,119,0.1085768395833373,51,D3.25#,96,2,0
145920,133.138928,239,0.2180660895833373,39,D2.25#,96,2,0
145920,133.138928,239,0.2180660895833373,51,D3.25#,96,2,0
146400,133.576885,239,0.2180660895833373,39,D2.25#,96,2,0
146400,133.576885,239,0.2180660895833373,51,D3.25#,96,2,0
146880,134.014842,911,0.8312058895833194,37,C2.0833333333333335#,96,2,0
146880,134.014842,911,0.8312058895833194,49,C3.083333333333333#,96,2,0
148080,135.1097345,119,0.1085768395833373,39,D2.25#,96,2,0
148080,135.1097345,119,0.1085768395833373,51,D3.25#,96,2,0
148320,135.328713,239,0.2180660895833373,39,D2.25#,96,2,0
148320,135.328713,239,0.2180660895833373,51,D3.25#,96,2,0
148800,135.76667,239,0.2180660895833373,39,D2.25#,96,2,0
148800,135.76667,239,0.2180660895833373,51,D3.25#,96,2,0
149520,136.4236055,119,0.1085768395833373,39,D2.25#,96,2,0
149520,136.4236055,119,0.1085768395833373,51,D3.25#,96,2,0
149760,136.642584,239,0.2180660895833373,39,D2.25#,96,2,0
149760,136.642584,239,0.2180660895833373,51,D3.25#,96,2,0
150240,137.080541,455,0.41514673958334325,39,D2.25#,96,2,0
150240,137.080541,455,0.41514673958334325,51,D3.25#,96,2,0
150720,137.518498,239,0.2180660895833373,54,F3.5#,96,2,0
150960,137.7374765,239,0.2180660895833373,51,D3.25#,96,2,0
151200,137.956455,239,0.2180660895833373,54,F3.5#,96,2,0
151440,138.1754335,227,0.20711716458332538,51,D3.25#,96,2,0
151920,138.6133905,119,0.1085768395833373,39,D2.25#,96,2,0
151920,138.6133905,119,0.1085768395833373,51,D3.25#,96,2,0
152160,138.832369,239,0.2180660895833373,39,D2.25#,96,2,0
152160,138.832369,239,0.2180660895833373,51,D3.25#,96,2,0
152640,139.270326,239,0.2180660895833373,39,D2.25#,96,2,0
152640,139.270326,239,0.2180660895833373,51,D3.25#,96,2,0
153360,139.9272615,119,0.1085768395833373,39,D2.25#,96,2,0
153360,139.9272615,119,0.1085768395833373,51,D3.25#,96,2,0
153600,140.14624,239,0.2180660895833373,39,D2.25#,96,2,0
153600,140.14624,239,0.2180660895833373,51,D3.25#,96,2,0
154080,140.584197,239,0.2180660895833373,39,D2.25#,96,2,0
154080,140.584197,239,0.2180660895833373,51,D3.25#,96,2,0
154560,141.022154,911,0.8312058895833194,37,C2.0833333333333335#,96,2,0
154560,141.022154,911,0.8312058895833194,49,C3.083333333333333#,96,2,0
155760,142.1170465,119,0.1085768395833373,39,D2.25#,96,2,0
155760,142.1170465,119,0.1085768395833373,51,D3.25#,96,2,0
156000,142.336025,239,0.2180660895833373,39,D2.25#,96,2,0
156000,142.336025,239,0.2180660895833373,51,D3.25#,96,2,0
156480,142.773982,239,0.2180660895833373,39,D2.25#,96,2,0
156480,142.773982,239,0.2180660895833373,51,D3.25#,96,2,0
157200,143.4309175,119,0.1085768395833373,39,D2.25#,96,2,0
157200,143.4309175,119,0.1085768395833373,51,D3.25#,96,2,0
157440,143.649896,239,0.2180660895833373,39,D2.25#,96,2,0
157440,143.649896,239,0.2180660895833373,51,D3.25#,96,2,0
157920,144.087853,239,0.2180660895833373,39,D2.25#,96,2,0
157920,144.087853,239,0.2180660895833373,51,D3.25#,96,2,0
158400,144.52581,239,0.2180660895833373,54,F3.5#,96,2,0
158640,144.7447885,239,0.2180660895833373,51,D3.25#,96,2,0
158880,144.963767,239,0.2180660895833373,54,F3.5#,96,2,0
159120,145.1827455,227,0.20711716458332538,51,D3.25#,96,2,0
159600,145.6207025,119,0.1085768395833373,39,D2.25#,97,2,0
159600,145.6207025,119,0.1085768395833373,51,D3.25#,97,2,0
159840,145.839681,239,0.2180660895833373,39,D2.25#,98,2,0
159840,145.839681,239,0.2180660895833373,51,D3.25#,98,2,0
160320,146.277638,239,0.2180660895833373,39,D2.25#,100,2,0
160320,146.277638,239,0.2180660895833373,51,D3.25#,100,2,0
161040,146.9345735,119,0.1085768395833373,39,D2.25#,103,2,0
161040,146.9345735,119,0.1085768395833373,51,D3.25#,103,2,0
161280,147.153552,239,0.2180660895833373,39,D2.25#,104,2,0
161280,147.153552,239,0.2180660895833373,51,D3.25#,104,2,0
161760,147.591509,239,0.2180660895833373,39,D2.25#,106,2,0
161760,147.591509,239,0.2180660895833373,51,D3.25#,106,2,0
162240,148.029466,911,0.8312058895833194,37,C2.0833333333333335#,108,2,0
162240,148.029466,911,0.8312058895833194,49,C3.083333333333333#,108,2,0
163440,149.1243585,119,0.1085768395833373,39,D2.25#,112,2,0
163440,149.1243585,119,0.1085768395833373,46,A2.8333333333333335#,112,2,0
163440,149.1243585,119,0.1085768395833373,51,D3.25#,112,2,0
163680,149.343337,239,0.2180660895833373,39,D2.25#,112,2,0
163680,149.343337,239,0.2180660895833373,46,A2.8333333333333335#,112,2,0
163680,149.343337,239,0.2180660895833373,51,D3.25#,112,2,0
164160,149.781294,239,0.2180660895833373,39,D2.25#,112,2,0
164160,149.781294,239,0.2180660895833373,46,A2.8333333333333335#,112,2,0
164160,149.781294,239,0.2180660895833373,51,D3.25#,112,2,0
164880,150.4382295,119,0.1085768395833373,37,C2.0833333333333335#,112,2,0
164880,150.4382295,119,0.1085768395833373,44,G2.6666666666666665#,112,2,0
164880,150.4382295,119,0.1085768395833373,49,C3.083333333333333#,112,2,0
165120,150.657208,239,0.2180660895833373,37,C2.0833333333333335#,112,2,0
165120,150.657208,239,0.2180660895833373,44,G2.6666666666666665#,112,2,0
165120,150.657208,239,0.2180660895833373,49,C3.083333333333333#,112,2,0
165600,151.095165,239,0.2180660895833373,37,C2.0833333333333335#,112,2,0
165600,151.095165,239,0.2180660895833373,44,G2.6666666666666665#,112,2,0
165600,151.095165,239,0.2180660895833373,49,C3.083333333333333#,112,2,0
167280,152.6280145,119,0.1085768395833373,39,D2.25#,112,2,0
167280,152.6280145,119,0.1085768395833373,46,A2.8333333333333335#,112,2,0
167280,152.6280145,119,0.1085768395833373,51,D3.25#,112,2,0
167520,152.846993,239,0.2180660895833373,39,D2.25#,112,2,0
167520,152.846993,239,0.2180660895833373,46,A2.8333333333333335#,112,2,0
167520,152.846993,239,0.2180660895833373,51,D3.25#,112,2,0
168000,153.28495,239,0.2180660895833373,39,D2.25#,112,2,0
168000,153.28495,239,0.2180660895833373,46,A2.8333333333333335#,112,2,0
168000,153.28495,239,0.2180660895833373,51,D3.25#,112,2,0
168720,153.9418855,119,0.1085768395833373,37,C2.0833333333333335#,112,2,0
168720,153.9418855,119,0.1085768395833373,44,G2.6666666666666665#,112,2,0
168720,153.9418855,119,0.1085768395833373,49,C3.083333333333333#,112,2,0
168960,154.160864,239,0.2180660895833373,37,C2.0833333333333335#,112,2,0
168960,154.160864,239,0.2180660895833373,44,G2.6666666666666665#,112,2,0
168960,154.160864,239,0.2180660895833373,49,C3.083333333333333#,112,2,0
169440,154.598821,239,0.2180660895833373,37,C2.0833333333333335#,112,2,0
169440,154.598821,239,0.2180660895833373,44,G2.6666666666666665#,112,2,0
169440,154.598821,239,0.2180660895833373,49,C3.083333333333333#,112,2,0
171120,156.1316705,119,0.1085768395833373,35,B1.9166666666666665,112,2,0
171120,156.1316705,119,0.1085768395833373,42,F2.5#,112,2,0
171120,156.1316705,119,0.1085768395833373,47,B2.9166666666666665,112,2,0
171360,156.350649,239,0.2180660895833373,35,B1.9166666666666665,112,2,0
171360,156.350649,239,0.2180660895833373,42,F2.5#,112,2,0
171360,156.350649,239,0.2180660895833373,47,B2.9166666666666665,112,2,0
171840,156.788606,239,0.2180660895833373,35,B1.9166666666666665,112,2,0
171840,156.788606,239,0.2180660895833373,42,F2.5#,112,2,0
171840,156.788606,239,0.2180660895833373,47,B2.9166666666666665,112,2,0
172560,157.4455415,119,0.1085768395833373,37,C2.0833333333333335#,112,2,0
172560,157.4455415,119,0.1085768395833373,44,G2.6666666666666665#,112,2,0
172560,157.4455415,119,0.1085768395833373,49,C3.083333333333333#,112,2,0
172800,157.66452,239,0.2180660895833373,37,C2.0833333333333335#,112,2,0
172800,157.66452,239,0.2180660895833373,44,G2.6666666666666665#,112,2,0
172800,157.66452,239,0.2180660895833373,49,C3.083333333333333#,112,2,0
173280,158.102477,239,0.2180660895833373,37,C2.0833333333333335#,112,2,0
173280,158.102477,239,0.2180660895833373,44,G2.6666666666666665#,112,2,0
173280,158.102477,239,0.2180660895833373,49,C3.083333333333333#,112,2,0
174960,159.6353265,119,0.1085768395833373,39,D2.25#,112,2,0
174960,159.6353265,119,0.1085768395833373,46,A2.8333333333333335#,112,2,0
174960,159.6353265,119,0.1085768395833373,51,D3.25#,112,2,0
175200,159.854305,239,0.2180660895833373,39,D2.25#,112,2,0
175200,159.854305,239,0.2180660895833373,46,A2.8333333333333335#,112,2,0
175200,159.854305,239,0.2180660895833373,51,D3.25#,112,2,0
175680,160.292262,239,0.2180660895833373,39,D2.25#,112,2,0
175680,160.292262,239,0.2180660895833373,46,A2.8333333333333335#,112,2,0
175680,160.292262,239,0.2180660895833373,51,D3.25#,112,2,0
176400,160.9491975,119,0.1085768395833373,37,C2.0833333333333335#,112,2,0
176400,160.9491975,119,0.1085768395833373,44,G2.6666666666666665#,112,2,0
176400,160.9491975,119,0.1085768395833373,49,C3.083333333333333#,112,2,0
176640,161.168176,239,0.2180660895833373,37,C2.0833333333333335#,112,2,0
176640,161.168176,239,0.2180660895833373,44,G2.6666666666666665#,112,2,0
176640,161.168176,239,0.2180660895833373,49,C3.083333333333333#,112,2,0
177120,161.606133,239,0.2180660895833373,37,C2.0833333333333335#,112,2,0
177120,161.606133,239,0.2180660895833373,44,G2.6666666666666665#,112,2,0
177120,161.606133,239,0.2180660895833373,49,C3.083333333333333#,112,2,0
178800,163.1389825,119,0.1085768395833373,39,D2.25#,112,2,0
178800,163.1389825,119,0.1085768395833373,46,A2.8333333333333335#,112,2,0
178800,163.1389825,119,0.1085768395833373,51,D3.25#,112,2,0
179040,163.357961,239,0.2180660895833373,39,D2.25#,112,2,0
179040,163.357961,239,0.2180660895833373,46,A2.8333333333333335#,112,2,0
179040,163.357961,239,0.2180660895833373,51,D3.25#,112,2,0
179520,163.795918,239,0.2180660895833373,39,D2.25#,112,2,0
179520,163.795918,239,0.2180660895833373,46,A2.8333333333333335#,112,2,0
179520,163.795918,239,0.2180660895833373,51,D3.25#,112,2,0
180240,164.4528535,119,0.1085768395833373,37,C2.0833333333333335#,112,2,0
180240,164.4528535,119,0.1085768395833373,44,G2.6666666666666665#,112,2,0
180240,164.4528535,119,0.1085768395833373,49,C3.083333333333333#,112,2,0
180480,164.671832,239,0.2180660895833373,37,C2.0833333333333335#,112,2,0
180480,164.671832,239,0.2180660895833373,44,G2.6666666666666665#,112,2,0
180480,164.671832,239,0.2180660895833373,49,C3.083333333333333#,112,2,0
180960,165.109789,239,0.2180660895833373,37,C2.0833333333333335#,112,2,0
180960,165.109789,239,0.2180660895833373,44,G2.6666666666666665#,112,2,0
180960,165.109789,239,0.2180660895833373,49,C3.083333333333333#,112,2,0
182640,166.6426385,119,0.1085768395833373,39,D2.25#,112,2,0
182640,166.6426385,119,0.1085768395833373,46,A2.8333333333333335#,112,2,0
182640,166.6426385,119,0.1085768395833373,51,D3.25#,112,2,0
182880,166.861617,239,0.2180660895833373,39,D2.25#,112,2,0
182880,166.861617,239,0.2180660895833373,46,A2.8333333333333335#,112,2,0
182880,166.861617,239,0.2180660895833373,51,D3.25#,112,2,0
183360,167.299574,239,0.2180660895833373,39,D2.25#,112,2,0
183360,167.299574,239,0.2180660895833373,46,A2.8333333333333335#,112,2,0
183360,167.299574,239,0.2180660895833373,51,D3.25#,112,2,0
184080,167.9565095,119,0.1085768395833373,37,C2.0833333333333335#,112,2,0
184080,167.9565095,119,0.1085768395833373,44,G2.6666666666666665#,112,2,0
184080,167.9565095,119,0.1085768395833373,49,C3.083333333333333#,112,2,0
184320,168.175488,239,0.2180660895833373,37,C2.0833333333333335#,112,2,0
184320,168.175488,239,0.2180660895833373,44,G2.6666666666666665#,112,2,0
184320,168.175488,239,0.2180660895833373,49,C3.083333333333333#,112,2,0
184800,168.613445,239,0.2180660895833373,37,C2.0833333333333335#,112,2,0
184800,168.613445,239,0.2180660895833373,44,G2.6666666666666665#,112,2,0
184800,168.613445,239,0.2180660895833373,49,C3.083333333333333#,112,2,0
186480,170.1462945,119,0.1085768395833373,35,B1.9166666666666665,112,2,0
186480,170.1462945,119,0.1085768395833373,42,F2.5#,112,2,0
186480,170.1462945,119,0.1085768395833373,47,B2.9166666666666665,112,2,0
186720,170.365273,239,0.2180660895833373,35,B1.9166666666666665,112,2,0
186720,170.365273,239,0.2180660895833373,42,F2.5#,112,2,0
186720,170.365273,239,0.2180660895833373,47,B2.9166666666666665,112,2,0
187200,170.80323,239,0.2180660895833373,35,B1.9166666666666665,112,2,0
187200,170.80323,239,0.2180660895833373,42,F2.5#,112,2,0
187200,170.80323,239,0.2180660895833373,47,B2.9166666666666665,112,2,0
187920,171.4601655,119,0.1085768395833373,37,C2.0833333333333335#,112,2,0
187920,171.4601655,119,0.1085768395833373,44,G2.6666666666666665#,112,2,0
187920,171.4601655,119,0.1085768395833373,49,C3.083333333333333#,112,2,0
188160,171.679144,239,0.2180660895833373,37,C2.0833333333333335#,112,2,0
188160,171.679144,239,0.2180660895833373,44,G2.6666666666666665#,112,2,0
188160,171.679144,239,0.2180660895833373,49,C3.083333333333333#,112,2,0
188640,172.117101,239,0.2180660895833373,37,C2.0833333333333335#,112,2,0
188640,172.117101,239,0.2180660895833373,44,G2.6666666666666665#,112,2,0
188640,172.117101,239,0.2180660895833373,49,C3.083333333333333#,112,2,0
190320,173.6499505,119,0.1085768395833373,39,D2.25#,112,2,0
190320,173.6499505,119,0.1085768395833373,46,A2.8333333333333335#,112,2,0
190320,173.6499505,119,0.1085768395833373,51,D3.25#,112,2,0
190560,173.868929,239,0.2180660895833373,39,D2.25#,112,2,0
190560,173.868929,239,0.2180660895833373,46,A2.8333333333333335#,112,2,0
190560,173.868929,239,0.2180660895833373,51,D3.25#,112,2,0
191040,174.306886,239,0.2180660895833373,39,D2.25#,112,2,0
191040,174.306886,239,0.2180660895833373,46,A2.8333333333333335#,112,2,0
191040,174.306886,239,0.2180660895833373,51,D3.25#,112,2,0
191760,174.9638215,119,0.1085768395833373,37,C2.0833333333333335#,112,2,0
191760,174.9638215,119,0.1085768395833373,44,G2.6666666666666665#,112,2,0
191760,174.9638215,119,0.1085768395833373,49,C3.083333333333333#,112,2,0
192000,175.1828,239,0.2180660895833373,37,C2.0833333333333335#,112,2,0
192000,175.1828,239,0.2180660895833373,44,G2.6666666666666665#,112,2,0
192000,175.1828,239,0.2180660895833373,49,C3.083333333333333#,112,2,0
192480,175.620757,239,0.2180660895833373,37,C2.0833333333333335#,112,2,0
192480,175.620757,239,0.2180660895833373,44,G2.6666666666666665#,112,2,0
192480,175.620757,239,0.2180660895833373,49,C3.083333333333333#,112,2,0
193680,176.7156495,467,0.4260956645833254,27,D1.25#,127,2,0
193680,176.7156495,467,0.4260956645833254,39,D2.25#,127,2,0
194160,177.1536065,227,0.20711716458332538,42,F2.5#,112,2,0
194400,177.372585,227,0.20711716458332538,46,A2.8333333333333335#,112,2,0
194640,177.5915635,227,0.20711716458332538,54,F3.5#,112,2,0
194880,177.810542,683,0.6231763145833313,51,D3.25#,112,2,0
195600,178.4674775,455,0.41514673958334325,49,C3.083333333333333#,112,2,0
195600,178.4674775,455,0.41514673958334325,53,F3.416666666666667,112,2,0
196080,178.9054345,227,0.20711716458332538,51,D3.25#,112,2,0
196320,179.124413,455,0.41514673958334325,49,C3.083333333333333#,112,2,0
196800,179.56237,455,0.41514673958334325,49,C3.083333333333333#,112,2,0
197520,180.2193055,467,0.4260956645833254,39,D2.25#,127,2,0
198000,180.6572625,227,0.20711716458332538,42,F2.5#,112,2,0
198240,180.876241,227,0.20711716458332538,46,A2.8333333333333335#,112,2,0
198480,181.0952195,227,0.20711716458332538,54,F3.5#,112,2,0
198720,181.314198,683,0.6231763145833313,51,D3.25#,112,2,0
199440,181.9711335,455,0.41514673958334325,49,C3.083333333333333#,112,2,0
199440,181.9711335,455,0.41514673958334325,53,F3.416666666666667,112,2,0
199920,182.4090905,227,0.20711716458332538,51,D3.25#,112,2,0
200160,182.628069,911,0.8312058895833194,49,C3.083333333333333#,112,2,0
201360,183.7229615,467,0.4260956645833254,39,D2.25#,127,2,0
201840,184.1609185,227,0.20711716458332538,42,F2.5#,112,2,0
202080,184.379897,227,0.20711716458332538,46,A2.8333333333333335#,112,2,0
202320,184.5988755,227,0.20711716458332538,54,F3.5#,112,2,0
202560,184.817854,683,0.6231763145833313,51,D3.25#,112,2,0
203280,185.4747895,455,0.41514673958334325,49,C3.083333333333333#,112,2,0
203280,185.4747895,455,0.41514673958334325,53,F3.416666666666667,112,2,0
203760,185.9127465,227,0.20711716458332538,51,D3.25#,112,2,0
204000,186.131725,455,0.41514673958334325,49,C3.083333333333333#,112,2,0
204480,186.569682,683,0.6231763145833313,49,C3.083333333333333#,112,2,0
205200,187.2266175,467,0.4260956645833254,39,D2.25#,127,2,0
205680,187.6645745,227,0.20711716458332538,42,F2.5#,112,2,0
205920,187.883553,227,0.20711716458332538,46,A2.8333333333333335#,112,2,0
206160,188.1025315,227,0.20711716458332538,54,F3.5#,112,2,0
206400,188.32151,683,0.6231763145833313,51,D3.25#,112,2,0
207120,188.9784455,455,0.41514673958334325,49,C3.083333333333333#,112,2,0
207120,188.9784455,455,0.41514673958334325,53,F3.416666666666667,112,2,0
207600,189.4164025,227,0.20711716458332538,51,D3.25#,112,2,0
207840,189.635381,911,0.8312058895833194,49,C3.083333333333333#,112,2,0
209040,190.7302735,467,0.4260956645833254,39,D2.25#,127,2,0
209520,191.1682305,227,0.20711716458332538,42,F2.5#,112,2,0
209760,191.387209,227,0.20711716458332538,46,A2.8333333333333335#,112,2,0
210000,191.6061875,227,0.20711716458332538,54,F3.5#,112,2,0
210240,191.825166,683,0.6231763145833313,51,D3.25#,112,2,0
210960,192.4821015,455,0.41514673958334325,49,C3.083333333333333#,112,2,0
210960,192.4821015,455,0.41514673958334325,53,F3.416666666666667,112,2,0
211440,192.9200585,227,0.20711716458332538,51,D3.25#,112,2,0
211680,193.139037,455,0.41514673958334325,49,C3.083333333333333#,112,2,0
212160,193.576994,455,0.41514673958334325,49,C3.083333333333333#,112,2,0
212880,194.2339295,467,0.4260956645833254,39,D2.25#,127,2,0
213360,194.6718865,227,0.20711716458332538,42,F2.5#,112,2,0
213600,194.890865,227,0.20711716458332538,46,A2.8333333333333335#,112,2,0
213840,195.1098435,227,0.20711716458332538,54,F3.5#,112,2,0
214080,195.328822,683,0.6231763145833313,51,D3.25#,112,2,0
214800,195.9857575,455,0.41514673958334325,49,C3.083333333333333#,112,2,0
214800,195.9857575,455,0.41514673958334325,53,F3.416666666666667,112,2,0
215280,196.4237145,227,0.20711716458332538,51,D3.25#,112,2,0
215520,196.642693,911,0.8312058895833194,49,C3.083333333333333#,112,2,0
216720,197.7375855,467,0.4260956645833254,39,D2.25#,127,2,0
217200,198.1755425,227,0.20711716458332538,42,F2.5#,112,2,0
217440,198.394521,227,0.20711716458332538,46,A2.8333333333333335#,112,2,0
217680,198.6134995,227,0.20711716458332538,54,F3.5#,112,2,0
217920,198.832478,683,0.6231763145833313,51,D3.25#,112,2,0
218640,199.4894135,455,0.41514673958334325,49,C3.083333333333333#,112,2,0
218640,199.4894135,455,0.41514673958334325,53,F3.416666666666667,112,2,0
219120,199.9273705,227,0.20711716458332538,51,D3.25#,112,2,0
219360,200.146349,455,0.41514673958334325,49,C3.083333333333333#,112,2,0
219840,200.584306,683,0.6231763145833313,49,C3.083333333333333#,112,2,0
220560,201.2412415,467,0.4260956645833254,39,D2.25#,127,2,0
221040,201.6791985,227,0.20711716458332538,42,F2.5#,112,2,0
221280,201.898177,227,0.20711716458332538,46,A2.8333333333333335#,112,2,0
221520,202.1171555,227,0.20711716458332538,54,F3.5#,112,2,0
221760,202.336134,683,0.6231763145833313,51,D3.25#,112,2,0
222480,202.9930695,455,0.41514673958334325,49,C3.083333333333333#,112,2,0
222480,202.9930695,455,0.41514673958334325,53,F3.416666666666667,112,2,0
222960,203.4310265,227,0.20711716458332538,51,D3.25#,112,2,0
223200,203.650005,911,0.8312058895833194,49,C3.083333333333333#,112,2,0
224400,204.7448975,467,0.4260956645833254,39,D2.25#,127,2,0
224880,205.1828545,227,0.20711716458332538,42,F2.5#,80,2,0
225120,205.401833,227,0.20711716458332538,46,A2.8333333333333335#,80,2,0
225360,205.6208115,227,0.20711716458332538,54,F3.5#,80,2,0
225600,205.83979,683,0.6231763145833313,51,D3.25#,80,2,0
226320,206.4967255,455,0.41514673958334325,49,C3.083333333333333#,80,2,0
226320,206.4967255,455,0.41514673958334325,53,F3.416666666666667,80,2,0
226800,206.9346825,227,0.20711716458332538,51,D3.25#,80,2,0
227040,207.153661,455,0.41514673958334325,49,C3.083333333333333#,80,2,0
227520,207.591618,455,0.41514673958334325,49,C3.083333333333333#,80,2,0
228240,208.2485535,467,0.4260956645833254,39,D2.25#,96,2,0
228720,208.6865105,227,0.20711716458332538,42,F2.5#,80,2,0
228960,208.905489,227,0.20711716458332538,46,A2.8333333333333335#,80,2,0
229200,209.1244675,227,0.20711716458332538,54,F3.5#,80,2,0
229440,209.343446,683,0.6231763145833313,51,D3.25#,80,2,0
230160,210.0003815,455,0.41514673958334325,49,C3.083333333333333#,80,2,0
230160,210.0003815,455,0.41514673958334325,53,F3.416666666666667,80,2,0
230640,210.4383385,227,0.20711716458332538,51,D3.25#,80,2,0
230880,210.657317,455,0.41514673958334325,49,C3.083333333333333#,80,2,0
231360,211.095274,455,0.41514673958334325,49,C3.083333333333333#,80,2,0
232080,211.7522095,467,0.4260956645833254,39,D2.25#,96,2,0
232560,212.1901665,227,0.20711716458332538,42,F2.5#,80,2,0
232800,212.409145,227,0.20711716458332538,46,A2.8333333333333335#,80,2,0
233040,212.6281235,227,0.20711716458332538,54,F3.5#,80,2,0
233280,212.847102,683,0.6231763145833313,51,D3.25#,80,2,0
234000,213.5040375,455,0.41514673958334325,49,C3.083333333333333#,80,2,0
234000,213.5040375,455,0.41514673958334325,53,F3.416666666666667,80,2,0
234480,213.9419945,227,0.20711716458332538,51,D3.25#,80,2,0
234720,214.160973,455,0.41514673958334325,49,C3.083333333333333#,80,2,0
235200,214.59893,455,0.41514673958334325,49,C3.083333333333333#,80,2,0
235920,215.2558655,467,0.4260956645833254,39,D2.25#,96,2,0
236400,215.6938225,227,0.20711716458332538,42,F2.5#,80,2,0
236640,215.912801,227,0.20711716458332538,46,A2.8333333333333335#,80,2,0
236880,216.1317795,227,0.20711716458332538,54,F3.5#,80,2,0
237120,216.350758,683,0.6231763145833313,51,D3.25#,80,2,0
237840,217.0076935,455,0.41514673958334325,49,C3.083333333333333#,80,2,0
237840,217.0076935,455,0.41514673958334325,53,F3.416666666666667,80,2,0
238320,217.4456505,227,0.20711716458332538,51,D3.25#,80,2,0
238560,217.664629,911,0.8312058895833194,49,C3.083333333333333#,80,2,0
240000,218.9785,239,0.2180660895833373,27,D1.25#,127,2,0
240000,218.9785,239,0.2180660895833373,39,D2.25#,127,2,0
240240,219.1974785,239,0.2180660895833373,27,D1.25#,127,2,0
240240,219.1974785,239,0.2180660895833373,39,D2.25#,127,2,0
