id,likes,tweet,created_at,followers_count,name,type
justinbieber,504586,Happy new year,Tue Jan 01 20:09:26 +0000 2019,105002841,Justin Bieber,0
justinbieber,63149,Love this https://t.co/gyxvPC53Wq,Fri Jan 25 17:55:43 +0000 2019,105002841,Justin Bieber,0
