id,likes,tweet,created_at,followers_count,name,type
KingJames,117742,✈️ ‼️‼️‼️ https://t.co/km0GJ2FaWX,Wed Jan 23 06:33:43 +0000 2019,42069716,LeBron James,0
KingJames,76807,YesSir!!! Congrats my brother! 👏🏾🙏🏾 https://t.co/fkL8wGRgfH,Sun Jan 13 07:45:14 +0000 2019,42069716,LeBron James,0
KingJames,76193,On another note. Them 🦓’s be on some 🗑. Hate to see that happen in such a great game! 🤦🏾‍♂️,Sun Jan 20 23:30:11 +0000 2019,42069716,LeBron James,0
KingJames,71678,YesSir Men!!! Helluva WIN!!! @Lakers #LakeShow,Fri Jan 18 05:21:59 +0000 2019,42069716,LeBron James,0
KingJames,67561,Happy Gday brother!! Keep being you and leading ones who look for inspiration from you! Many lost ones but having y… https://t.co/rcOOcXMTPD,Mon Jan 28 23:14:59 +0000 2019,42069716,LeBron James,0
