0,1,2,3,4,5,6
1.0,0.10621799947215627,0.10747690683557665,0.9946080760095012,0.11461335444708365,0.0515967273686988,0.022166798627606177
0.10621799947215627,1.0,0.8062232779097387,0.06169173924518334,0.665803642121932,0.807901821060966,0.7117392451834257
0.10747690683557665,0.8062232779097387,1.0,0.070931644233307,0.735938242280285,0.7851121667986276,0.8328978622327791
0.9946080760095012,0.06169173924518334,0.070931644233307,1.0,0.10253365003958825,0.028603853259435263,0.0
0.11461335444708365,0.665803642121932,0.735938242280285,0.10253365003958825,1.0,0.7860860385325943,0.7971813143309581
0.0515967273686988,0.807901821060966,0.7851121667986276,0.028603853259435263,0.7860860385325943,1.0,0.8114304565848509
0.022166798627606177,0.7117392451834257,0.8328978622327791,0.0,0.7971813143309581,0.8114304565848509,1.0
